,latitude,longitude,frp
29119,-30.5627,150.96152,5.3
29120,-30.56222,150.95888,1.5
29121,-30.55989,150.95628,5.3
29122,-30.55807,150.95523,2.8
29123,-30.55624,150.95566,16.1
29124,-30.55451,150.95601,2.8
29125,-30.55153,150.96123,1.8
29126,-30.54141,150.96794,5.9
29127,-30.54038,150.97012,3.1
29128,-30.53976,150.96555,7.0
29129,-30.53783,150.96855,7.0
29130,-30.53724,150.96399,7.0
29131,-30.53679,150.9707,3.1
29132,-30.53617,150.96613,7.0
29133,-30.53043,150.88335,1.7
29134,-30.53029,150.89505,2.2
29135,-30.52995,150.90778,1.7
29136,-30.52983,150.87865,1.7
29137,-30.52966,150.89035,6.1
29138,-30.52932,150.90288,1.6
29139,-30.52922,150.87399,1.3
29140,-30.52903,150.88567,6.1
29141,-30.52892,150.87871,8.2
29142,-30.52868,150.89795,1.6
29143,-30.52839,150.88095,3.1
29144,-30.52816,150.92215,2.3
29145,-30.5281,150.90375,8.7
29146,-30.52806,150.89319,7.8
29147,-30.52805,150.88348,8.2
29148,-30.52801,150.90521,5.0
29149,-30.52776,150.8763,3.1
29150,-30.52758,150.91765,2.3
29151,-30.52747,150.88858,7.8
29152,-30.52734,150.9003,2.2
29153,-30.52718,150.88824,30.0
29154,-30.52715,150.8717,2.2
29155,-30.52699,150.91312,1.7
29156,-30.52685,150.88388,7.6
29157,-30.52669,150.89543,2.2
29158,-30.52636,150.90826,1.7
29159,-30.52633,150.8929,30.0
29160,-30.52631,150.9136,7.6
29161,-30.52631,150.91983,3.6
29162,-30.52619,150.87308,14.1
29163,-30.52606,150.89082,6.1
29164,-30.52572,150.90332,1.6
29165,-30.52571,150.91533,3.6
29166,-30.52564,150.87456,3.4
29167,-30.52548,150.89761,8.7
29168,-30.52547,150.9182,64.4
29169,-30.52544,150.8862,6.1
29170,-30.52528,150.85785,2.4
29171,-30.52508,150.91063,1.5
29172,-30.52457,150.9026,8.7
29173,-30.52448,150.88248,17.9
29174,-30.52445,150.8654,2.0
29175,-30.52441,150.9057,1.5
29176,-30.52388,150.88905,7.8
29177,-30.52385,150.86076,2.0
29178,-30.52365,150.90764,7.6
29179,-30.52361,150.88725,24.0
29180,-30.52357,150.87228,2.2
29181,-30.52332,150.92485,2.5
29182,-30.52323,150.85602,1.2
29183,-30.52296,150.86772,2.2
29184,-30.52278,150.89185,24.0
29185,-30.52273,150.92035,3.6
29186,-30.52261,150.87219,14.1
29187,-30.52234,150.86311,2.4
29188,-30.52207,150.87511,3.4
29189,-30.52185,150.8867,1.8
29190,-30.5217,150.8584,2.4
29191,-30.52147,150.87057,3.4
29192,-30.52106,150.85365,1.5
29193,-30.52088,150.86598,2.0
29194,-30.52073,150.86191,55.1
29195,-30.52027,150.86133,2.0
29196,-30.52,150.87283,2.6
29197,-30.51988,150.86662,11.1
29198,-30.51983,152.53331,1.0
29199,-30.51966,150.85658,1.2
29200,-30.51938,150.86827,2.6
29201,-30.51904,150.85185,1.2
29202,-30.51903,150.87128,11.1
29203,-30.51892,152.53442,2.2
29204,-30.51877,150.86368,1.9
29205,-30.51819,150.87587,6.0
29206,-30.51749,150.85425,4.7
29207,-30.51653,152.53868,2.0
29208,-30.51641,150.87337,2.6
29209,-30.51593,152.53355,1.9
29210,-30.51501,152.53462,2.2
29211,-30.51447,150.85519,26.8
29212,-30.51393,150.85484,4.7
29213,-30.51089,150.85428,26.8
29214,-30.51036,150.85544,1.1
29215,-30.50972,150.85074,1.1
29216,-30.50732,150.85341,10.8
29217,-30.50653,152.53983,3.0
29218,-30.50565,152.54227,8.6
29219,-30.50416,152.54239,3.0
29220,-30.45008,123.07887,6.5
29221,-30.44669,136.85741,1.2
29222,-30.44582,136.86003,2.0
29223,-30.44488,136.85619,2.2
29224,-30.38412,132.78079,2.3
29225,-30.35203,132.64763,2.6
29226,-30.3335,132.65099,0.5
29227,-30.23298,132.73293,5.3
29228,-30.23253,132.72824,6.7
29229,-30.23222,132.73506,6.7
29230,-30.23015,132.72882,6.6
29231,-30.2292,132.73267,6.8
29232,-30.22861,132.72745,16.9
29233,-30.22825,132.73653,6.8
29234,-30.22768,132.73131,32.3
29235,-30.22729,132.7404,3.6
29236,-30.22675,132.73517,32.3
29237,-30.22634,132.74428,3.6
29238,-30.22582,132.73906,11.8
29239,-30.22575,132.72778,22.0
29240,-30.22545,132.7346,22.0
29241,-30.22537,132.74818,2.9
29242,-30.22514,132.74139,19.6
29243,-30.22489,132.74295,11.8
29244,-30.22484,132.74811,19.6
29245,-30.22395,132.74686,4.3
29246,-30.22332,132.72578,16.9
29247,-30.22238,132.72969,32.3
29248,-30.22145,132.73355,32.3
29249,-30.22052,132.73743,11.8
29250,-30.2171,132.72797,6.8
29251,-30.19447,150.05507,6.3
29252,-30.19179,150.04956,6.3
29253,-30.11518,150.90833,1.5
29254,-30.11163,150.90909,1.5
29255,-30.11102,150.9044,1.5
29256,-30.10861,150.88608,1.3
29257,-30.10448,150.88242,0.7
29258,-30.10374,150.88574,10.2
29259,-30.10039,150.90665,0.6
29260,-30.10023,150.90501,9.6
29261,-30.09795,150.90524,1.7
29262,-30.09684,150.9073,0.6
29263,-30.0966,150.90422,9.6
29264,-30.09624,150.90277,1.6
29265,-30.05797,132.08685,2.0
29266,-30.05436,150.32213,1.8
29267,-29.69564,152.5544,4.4
29268,-29.69453,152.56007,6.1
29269,-29.48851,152.56154,4.6
29270,-29.48733,152.5676,4.6
29271,-29.48685,152.54881,7.8
29272,-29.48338,152.56659,8.1
29273,-29.48318,152.55313,1.8
29274,-29.48253,152.54781,1.7
29275,-29.48197,152.5753,2.2
29276,-29.48132,152.56998,1.3
29277,-29.47893,152.54691,9.4
29278,-29.47815,152.57594,2.2
29279,-29.47753,152.57076,1.3
29280,-29.47495,152.54602,9.4
29281,-29.47493,152.54919,1.0
29282,-29.47435,152.57669,2.2
29283,-29.47429,152.54388,1.0
29284,-29.47379,152.55194,9.4
29285,-29.47375,152.57169,2.2
29286,-29.47179,152.5878,1.4
29287,-29.46983,152.55098,6.7
29288,-29.468,152.58864,1.1
29289,-29.46431,152.14319,36.8
29290,-29.46057,152.15144,1.2
29291,-29.46041,152.14238,36.8
29292,-29.45937,152.14183,1.0
29293,-29.45838,152.15295,9.1
29294,-29.45684,152.1521,1.2
29295,-29.4565,152.14159,8.1
29296,-29.45448,152.15215,8.9
29297,-29.44662,152.15082,2.4
29298,-29.44613,152.17447,4.3
29299,-29.44553,152.15645,9.7
29300,-29.44456,152.17578,0.8
29301,-29.44391,152.17064,1.5
29302,-29.44334,152.16786,8.5
29303,-29.44224,152.17352,8.5
29304,-29.44146,152.18153,0.8
29305,-29.44115,152.17918,13.0
29306,-29.44082,152.17644,0.8
29307,-29.44019,152.17133,1.2
29308,-29.43836,152.17259,8.5
29309,-29.43773,152.18221,0.8
29310,-29.43727,152.17824,13.0
29311,-29.43709,152.17706,0.8
29312,-29.43663,152.16051,4.0
29313,-29.43055,152.17096,9.1
29314,-29.42901,152.17342,1.4
29315,-29.41047,152.10721,17.8
29316,-29.409,152.10405,1.1
29317,-29.40769,152.10066,12.0
29318,-29.40666,152.10596,12.0
29319,-29.40182,152.11266,3.6
29320,-29.40079,152.11534,4.8
29321,-29.39853,152.1425,0.8
29322,-29.39727,152.13989,1.0
29323,-29.39656,152.19922,5.6
29324,-29.39545,152.20493,12.3
29325,-29.39397,152.20363,1.8
29326,-29.39087,152.20926,2.0
29327,-29.38714,152.20999,2.0
29328,-29.38662,152.19301,5.2
29329,-29.38659,152.20851,15.8
29330,-29.38616,152.18999,4.9
29331,-29.38551,152.19885,5.2
29332,-29.38513,152.19412,0.9
29333,-29.38503,152.19574,4.9
29334,-29.38449,152.18907,1.5
29335,-29.38437,152.20486,9.3
29336,-29.38387,152.20163,15.8
29337,-29.38377,152.18658,19.8
29338,-29.38341,152.18324,7.1
29339,-29.38322,152.21094,9.3
29340,-29.38274,152.20538,0.7
29341,-29.38269,152.20766,15.8
29342,-29.38265,152.19249,5.2
29343,-29.38219,152.18942,29.9
29344,-29.38208,152.20018,1.3
29345,-29.38107,152.17937,8.2
29346,-29.3808,152.19005,1.3
29347,-29.38011,152.18463,1.3
29348,-29.37985,152.18582,8.2
29349,-29.37951,152.18237,7.1
29350,-29.3794,152.17905,0.9
29351,-29.37802,152.16928,8.9
29352,-29.37716,152.17854,8.2
29353,-29.37683,152.17529,9.7
29354,-29.3757,152.17992,0.9
29355,-29.37562,152.18144,9.7
29356,-29.37555,152.16563,18.2
29357,-29.37527,152.1626,8.9
29358,-29.37502,152.17455,0.9
29359,-29.37442,152.17159,18.2
29360,-29.37433,152.16914,1.5
29361,-29.37412,152.16841,8.9
29362,-29.37322,152.17786,7.2
29363,-29.3729,152.17456,9.7
29364,-29.37166,152.16469,18.2
29365,-29.37132,152.17542,0.8
29366,-29.36473,152.30591,0.8
29367,-29.33297,151.98691,4.6
29368,-29.33194,151.99223,4.7
29369,-29.33094,151.99744,4.7
29370,-29.32911,151.98607,34.4
29371,-29.32482,151.98799,0.9
29372,-29.32422,151.99049,38.9
29373,-29.32113,151.98863,0.9
29374,-29.32035,151.98962,27.2
29375,-29.31922,152.00337,1.5
29376,-29.3165,151.98869,27.2
29377,-29.31544,151.99216,19.8
29378,-29.31371,151.98972,1.6
29379,-29.31265,151.98779,24.7
29380,-29.31157,151.99129,19.8
29381,-29.2809,152.09756,1.3
29382,-29.27774,152.10262,2.9
29383,-29.27717,152.09813,2.9
29384,-29.27658,152.09349,2.9
29385,-29.27462,152.10789,2.9
29386,-29.27401,152.10312,2.9
29387,-29.27345,152.09865,2.9
29388,-29.27344,152.10718,33.5
29389,-29.27286,152.09407,2.9
29390,-29.27052,152.10123,62.1
29391,-29.27029,152.10371,0.9
29392,-29.26972,152.09921,1.9
29393,-29.26915,152.09467,1.9
29394,-29.26659,152.10052,62.1
29395,-29.26601,152.09987,1.9
29396,-29.26543,152.09531,1.9
29397,-29.26482,152.0905,1.4
29398,-29.26267,152.09982,14.9
29399,-29.26231,152.10054,2.9
29400,-29.26172,152.09592,2.9
29401,-29.25918,152.10577,1.9
29402,-29.25859,152.10112,2.9
29403,-29.25547,152.1064,3.7
29404,-29.25487,152.10172,9.5
29405,-29.25237,152.11195,3.7
29406,-29.23047,128.05824,5.5
29407,-29.22988,128.05435,1.4
29408,-29.22958,128.06261,6.6
29409,-29.22541,128.06151,3.6
29410,-29.20652,127.99302,1.1
29411,-29.20584,127.98724,0.8
29412,-29.20508,127.9924,5.8
29413,-29.20005,127.99565,1.3
29414,-29.1959,127.99456,1.3
29415,-29.19174,127.99348,3.3
29416,-29.19087,127.9978,7.9
29417,-29.19,128.00214,7.9
29418,-29.18578,128.23206,2.4
29419,-29.18485,128.23653,4.9
29420,-29.14651,128.29236,5.9
29421,-29.14608,128.30698,5.7
29422,-29.14582,128.31958,0.7
29423,-29.14509,128.32042,3.5
29424,-29.14458,128.29237,6.9
29425,-29.14445,128.30763,1.0
29426,-29.14415,128.32491,3.5
29427,-29.14369,128.30582,4.8
29428,-29.14242,128.32503,8.7
29429,-29.13896,128.32834,7.3
29430,-29.13726,128.32846,7.8
29431,-29.13461,128.32944,1.5
29432,-29.13394,128.32281,6.3
29433,-29.13056,128.33009,1.5
29434,-29.12362,128.32968,6.2
29435,-29.12027,131.35487,5.8
29436,-29.12007,131.35289,6.5
29437,-29.11949,131.35831,5.8
29438,-29.11938,128.32855,6.2
29439,-29.11809,131.35272,8.2
29440,-29.11445,131.35681,3.7
29441,-29.11367,131.36023,3.7
29442,-29.11289,131.36363,4.5
29443,-29.11285,131.35251,6.5
29444,-29.11255,131.36038,6.5
29445,-29.11225,131.36838,6.8
29446,-29.11211,131.36702,4.5
29447,-29.11195,131.37636,6.8
29448,-29.11134,131.37038,14.2
29449,-29.11087,131.35237,8.2
29450,-29.11056,131.37376,14.2
29451,-29.11053,131.36024,17.1
29452,-29.11019,131.36821,17.1
29453,-29.10984,131.37621,20.0
29454,-29.10979,131.37717,17.0
29455,-29.10942,131.35536,3.7
29456,-29.109,131.38055,17.0
29457,-29.10864,131.35876,3.7
29458,-29.10822,131.38397,25.2
29459,-29.10786,131.36215,4.5
29460,-29.10708,131.36554,4.5
29461,-29.1063,131.36891,14.2
29462,-29.10552,131.3723,14.2
29463,-29.10533,131.36005,13.5
29464,-29.10503,131.36801,22.7
29465,-29.10474,131.3757,17.0
29466,-29.10474,131.37598,22.7
29467,-29.10444,131.38391,21.6
29468,-29.10396,131.37909,17.0
29469,-29.10365,131.35204,13.1
29470,-29.10331,131.35992,15.3
29471,-29.10318,131.38249,25.2
29472,-29.10297,131.36789,15.3
29473,-29.10263,131.37585,21.4
29474,-29.1024,131.38589,25.2
29475,-29.10229,131.38377,21.4
29476,-29.10204,131.36407,4.7
29477,-29.10162,131.38928,17.6
29478,-29.10126,131.36746,5.5
29479,-29.10048,131.37085,5.5
29480,-29.0997,131.37422,4.9
29481,-29.09892,131.37762,4.9
29482,-29.09813,131.38101,4.5
29483,-29.09811,131.35966,13.5
29484,-29.09781,131.36763,22.7
29485,-29.09752,131.3756,22.7
29486,-29.09735,131.38441,4.5
29487,-29.09723,131.38354,21.6
29488,-29.097,131.36259,4.7
29489,-29.09693,131.39159,21.6
29490,-29.09657,131.3878,7.8
29491,-29.09622,131.36598,5.5
29492,-29.09609,131.35959,15.3
29493,-29.0958,131.39116,7.8
29494,-29.09575,131.36752,15.3
29495,-29.09544,131.36937,5.5
29496,-29.09542,131.37547,21.4
29497,-29.09508,131.38344,21.4
29498,-29.09502,131.39452,7.6
29499,-29.09473,131.39149,30.3
29500,-29.09466,131.37277,4.9
29501,-29.09387,131.37617,4.9
29502,-29.09309,131.37958,4.5
29503,-29.09276,131.35771,3.1
29504,-29.0923,131.38295,4.5
29505,-29.09197,131.36111,3.1
29506,-29.09119,131.3645,3.8
29507,-29.09089,131.35936,13.2
29508,-29.09075,131.38972,7.8
29509,-29.0906,131.36726,17.9
29510,-29.0904,131.36789,3.8
29511,-29.09031,131.37517,17.9
29512,-29.09002,131.3831,19.9
29513,-29.08997,131.39308,7.6
29514,-29.08972,131.39116,19.9
29515,-29.08962,131.37129,3.9
29516,-29.0892,131.35144,7.6
29517,-29.08919,131.39647,7.6
29518,-29.08887,131.35934,14.9
29519,-29.08883,131.37469,3.9
29520,-29.08867,128.13216,2.4
29521,-29.08854,131.36725,14.9
29522,-29.08821,131.37514,22.9
29523,-29.08805,131.3781,5.2
29524,-29.08787,131.38304,22.9
29525,-29.08753,131.39107,22.3
29526,-29.08735,128.38397,1.0
29527,-29.08726,131.3815,5.2
29528,-29.08694,131.35959,3.1
29529,-29.08616,131.36298,3.8
29530,-29.08537,131.36638,3.8
29531,-29.08507,128.38661,7.0
29532,-29.08458,131.3698,3.9
29533,-29.0838,131.3732,3.9
29534,-29.08366,131.35909,13.2
29535,-29.08349,131.35129,6.1
29536,-29.08338,131.36699,17.9
29537,-29.08309,131.37488,17.9
29538,-29.08301,131.3766,5.2
29539,-29.0828,131.38277,19.9
29540,-29.0827,131.35468,4.3
29541,-29.08223,131.37999,5.2
29542,-29.08198,131.35121,7.6
29543,-29.08192,131.35808,4.3
29544,-29.08165,131.35912,14.9
29545,-29.08144,131.38339,7.5
29546,-29.08132,131.36699,14.9
29547,-29.08113,131.36148,4.0
29548,-29.08099,131.37488,22.9
29549,-29.08082,128.3855,7.0
29550,-29.08066,131.38278,22.9
29551,-29.08065,131.38681,7.5
29552,-29.08034,131.36488,4.0
29553,-29.07985,128.3468,8.5
29554,-29.07955,131.36829,6.3
29555,-29.07877,131.37167,6.3
29556,-29.07798,131.37508,7.6
29557,-29.07796,128.35591,18.2
29558,-29.07719,131.37846,7.6
29559,-29.07704,128.40375,5.1
29560,-29.07702,128.36046,12.2
29561,-29.07644,131.35881,13.0
29562,-29.07641,131.38185,6.1
29563,-29.07615,131.36673,16.4
29564,-29.07608,128.36499,12.2
29565,-29.07587,131.37465,16.4
29566,-29.07562,131.38525,6.1
29567,-29.0756,128.34569,14.7
29568,-29.07559,131.38257,32.8
29569,-29.07531,131.36336,4.0
29570,-29.07515,128.36951,8.5
29571,-29.07453,131.36674,6.3
29572,-29.07409,131.36681,31.3
29573,-29.07376,131.37474,21.2
29574,-29.07374,131.37012,6.3
29575,-29.07372,128.35475,8.6
29576,-29.07344,131.34825,3.3
29577,-29.07344,131.38263,21.2
29578,-29.07295,131.3735,7.6
29579,-29.07278,128.35931,10.5
29580,-29.07217,131.37689,7.6
29581,-29.07185,128.40714,6.7
29582,-29.07184,128.36385,10.5
29583,-29.07087,128.32532,3.8
29584,-29.06893,131.36653,16.4
29585,-29.06865,131.37447,16.4
29586,-29.06665,128.41052,6.7
29587,-29.06664,128.32416,3.8
29588,-29.06383,128.38084,9.5
29589,-29.06334,128.31851,6.3
29590,-29.0624,128.32301,6.3
29591,-29.0624,128.40938,8.8
29592,-29.06146,128.32753,7.8
29593,-29.05958,128.37968,21.8
29594,-29.0591,128.31734,6.3
29595,-29.05884,128.3159,1.1
29596,-29.05863,128.38425,19.4
29597,-29.05815,128.30992,4.2
29598,-29.05723,128.32637,7.8
29599,-29.05719,128.4128,6.1
29600,-29.05642,131.32901,2.5
29601,-29.05533,128.37854,21.8
29602,-29.05532,131.34195,7.1
29603,-29.05487,128.31618,11.6
29604,-29.05411,128.3105,4.2
29605,-29.05409,131.33897,2.9
29606,-29.05405,131.32564,8.8
29607,-29.05342,128.30452,4.2
29608,-29.0534,131.34207,8.1
29609,-29.0533,131.34236,2.9
29610,-29.05292,128.4117,7.2
29611,-29.05202,128.37286,9.2
29612,-29.05196,128.41629,7.2
29613,-29.05063,128.31505,11.6
29614,-29.04938,128.30513,1.0
29615,-29.04905,131.33754,2.9
29616,-29.04639,128.31393,35.4
29617,-29.04591,128.33768,8.3
29618,-29.04535,128.30573,1.0
29619,-29.04465,128.29977,5.6
29620,-29.04426,128.31416,23.6
29621,-29.04165,128.33661,10.1
29622,-29.0412,128.31735,35.4
29623,-29.04063,128.30042,4.3
29624,-29.04001,128.31308,23.6
29625,-29.03975,128.34567,16.4
29626,-29.03965,128.33691,11.7
29627,-29.0393,128.32645,12.6
29628,-29.03909,128.31761,23.6
29629,-29.0388,128.35022,17.4
29630,-29.03817,128.32216,7.4
29631,-29.0379,128.31178,14.4
29632,-29.03782,128.34601,31.5
29633,-29.0374,128.33554,10.1
29634,-29.03725,128.32672,7.4
29635,-29.03724,128.34245,1.0
29636,-29.03695,128.31628,14.4
29637,-29.03689,128.35059,16.3
29638,-29.03645,128.34006,16.4
29639,-29.036,128.32082,7.7
29640,-29.03576,128.31201,11.4
29641,-29.0355,128.34459,16.4
29642,-29.0354,128.33585,11.7
29643,-29.03505,128.32536,7.7
29644,-29.03484,128.31654,11.4
29645,-29.03454,128.34915,17.4
29646,-29.03391,128.32109,6.1
29647,-29.03365,128.31068,14.4
29648,-29.03359,128.35371,17.4
29649,-29.03356,128.34492,31.5
29650,-29.03299,128.32564,6.1
29651,-29.0327,128.31523,14.4
29652,-29.03263,128.34949,16.3
29653,-29.03207,128.33017,10.7
29654,-29.0317,128.35406,16.3
29655,-29.03124,128.34352,18.1
29656,-29.03058,128.31548,11.4
29657,-29.03029,128.34807,23.9
29658,-29.02985,128.32881,10.9
29659,-29.02933,128.35263,23.9
29660,-29.0293,128.34384,26.6
29661,-29.02889,128.33334,10.9
29662,-29.0287,128.33972,1.6
29663,-29.02837,128.34839,30.5
29664,-29.02782,128.32907,10.7
29665,-29.02744,128.35295,30.5
29666,-29.02699,128.34241,18.1
29667,-29.0269,128.33362,10.7
29668,-29.02648,128.35632,0.9
29669,-29.02603,128.34695,23.9
29670,-29.02508,128.3515,23.9
29671,-29.02505,128.34271,26.6
29672,-29.02466,128.34033,1.6
29673,-29.02421,128.33635,2.7
29674,-29.02412,128.34727,30.5
29675,-29.0232,128.35182,30.5
29676,-29.02243,128.35692,1.2
29677,-29.01987,128.34615,64.4
29678,-29.01894,128.35071,64.4
29679,-29.01839,128.35751,1.2
29680,-29.01469,128.34956,64.4
29681,-29.0144,128.2863,0.9
29682,-29.01389,128.35411,2.0
29683,-29.01372,128.2803,2.9
29684,-29.01161,128.27708,9.5
29685,-29.01137,128.34392,75.0
29686,-29.01107,128.32921,1.3
29687,-29.01068,128.2816,9.5
29688,-29.01044,128.34845,75.0
29689,-29.00984,128.35474,2.0
29690,-29.00975,128.28616,14.9
29691,-29.00737,128.27597,26.0
29692,-29.00711,128.3428,75.0
29693,-29.00618,128.34735,75.0
29694,-29.00535,128.35136,1.7
29695,-29.00499,128.26582,10.7
29696,-29.00232,128.28816,1.4
29697,-29.0013,128.35197,1.7
29698,-29.00086,128.34798,1.9
29699,-29.00033,128.28851,7.4
29700,-29.00022,128.24561,12.8
29701,-28.99966,128.22662,5.8
29702,-28.9994,128.29305,5.4
29703,-28.99896,128.29474,0.9
29704,-28.9989,128.27374,7.8
29705,-28.99693,128.24066,2.7
29706,-28.9961,128.2874,10.4
29707,-28.99599,128.24448,7.3
29708,-28.99516,128.29193,7.6
29709,-28.99507,128.24898,7.3
29710,-28.99452,128.22998,5.8
29711,-28.99414,128.25348,6.0
29712,-28.99372,128.27719,7.8
29713,-28.99322,128.25797,6.0
29714,-28.99089,128.25961,1.1
29715,-28.98948,128.27611,11.2
29716,-28.98898,128.25685,6.0
29717,-28.98805,128.26138,24.0
29718,-28.98567,128.2513,9.6
29719,-28.98474,128.2558,9.6
29720,-28.98381,128.26031,12.9
29721,-28.98006,128.27847,4.5
29722,-28.94321,128.78783,2.4
29723,-28.94235,128.79068,3.9
29724,-28.94044,128.7939,5.7
29725,-28.93998,128.77985,9.9
29726,-28.93998,128.79688,1.8
29727,-28.93917,128.77824,11.4
29728,-28.93906,128.78842,0.8
29729,-28.93723,128.77155,2.7
29730,-28.93677,128.76736,2.7
29731,-28.93309,128.77219,2.7
29732,-28.93263,128.76801,2.7
29733,-28.93225,128.77266,6.5
29734,-28.93125,128.77751,12.2
29735,-28.93118,128.77061,1.0
29736,-28.9307,128.76645,1.0
29737,-28.9225,128.90901,10.5
29738,-28.92117,128.89307,7.5
29739,-28.91982,128.91194,9.2
29740,-28.91963,128.89111,5.7
29741,-28.91944,128.92383,21.5
29742,-28.91842,128.92876,6.3
29743,-28.91771,128.92177,12.0
29744,-28.91665,128.9267,13.2
29745,-28.91575,128.93239,1.6
29746,-28.91504,128.92264,21.5
29747,-28.91401,128.92757,6.3
29748,-28.91331,128.92059,12.0
29749,-28.91225,128.92552,13.2
29750,-28.91145,128.76196,13.0
29751,-28.91064,128.92143,9.4
29752,-28.90858,128.75681,2.8
29753,-28.9081,128.75262,2.8
29754,-28.90762,128.74844,5.3
29755,-28.90709,128.76079,7.7
29756,-28.88889,128.84779,10.0
29757,-28.88621,128.81967,0.8
29758,-28.88552,128.84175,9.5
29759,-28.88521,128.82118,10.7
29760,-28.8845,128.8466,10.0
29761,-28.88216,128.83571,26.1
29762,-28.87911,128.85023,6.9
29763,-28.8788,128.8297,12.2
29764,-28.87778,128.83453,26.1
29765,-28.87676,128.83936,26.1
29766,-28.87575,128.84418,6.9
29767,-28.87473,128.84901,6.9
29768,-28.8734,128.83333,18.5
29769,-28.87238,128.83817,18.5
29770,-28.87167,128.86353,13.8
29771,-28.87136,128.84299,9.5
29772,-28.86903,128.83211,18.5
29773,-28.86801,128.83696,18.5
29774,-28.86729,128.86232,9.3
29775,-28.86699,128.84178,9.5
29776,-28.86102,128.80428,9.3
29777,-28.86,128.80911,11.1
29778,-28.85008,129.01009,7.8
29779,-28.84563,129.00897,4.5
29780,-28.8412,129.00778,4.5
29781,-28.80974,128.93599,9.3
29782,-28.80873,128.93271,9.4
29783,-28.79053,128.97536,5.3
29784,-28.7879,128.97237,4.0
29785,-28.78768,128.63513,5.0
29786,-28.78768,128.92186,5.6
29787,-28.78677,128.55087,1.9
29788,-28.78664,128.92685,5.6
29789,-28.78631,128.55472,8.2
29790,-28.7863,128.5468,0.8
29791,-28.78611,128.97414,5.3
29792,-28.78367,128.65416,5.4
29793,-28.78348,128.97118,4.0
29794,-28.78298,128.54889,8.2
29795,-28.78239,128.97621,13.5
29796,-28.78222,128.54741,0.7
29797,-28.78199,128.55359,8.2
29798,-28.78175,128.54335,0.7
29799,-28.78169,128.97292,11.2
29800,-28.78099,128.55829,7.1
29801,-28.78063,128.97798,8.1
29802,-28.78042,128.95663,7.5
29803,-28.77934,128.54417,8.1
29804,-28.77865,128.54774,24.3
29805,-28.77837,128.54889,22.7
29806,-28.77767,128.54396,0.7
29807,-28.7772,128.53992,1.4
29808,-28.77674,128.53587,1.4
29809,-28.77632,128.53723,7.9
29810,-28.77626,128.53183,1.1
29811,-28.77598,128.53833,8.1
29812,-28.77573,128.93439,9.6
29813,-28.77532,128.54193,7.9
29814,-28.77501,128.54305,8.1
29815,-28.77496,128.96037,13.5
29816,-28.77474,128.9635,0.8
29817,-28.77433,128.54662,24.3
29818,-28.77405,128.54774,22.7
29819,-28.77263,128.94923,18.2
29820,-28.77219,128.53242,1.0
29821,-28.77144,128.93358,1.6
29822,-28.77055,128.9641,1.0
29823,-28.77054,128.95915,13.5
29824,-28.77028,128.93813,5.8
29825,-28.77008,128.95978,1.0
29826,-28.76961,128.95551,1.7
29827,-28.76925,128.94305,14.4
29828,-28.76821,128.94803,14.4
29829,-28.76717,128.95299,19.5
29830,-28.76637,128.96469,1.0
29831,-28.76587,128.93692,5.8
29832,-28.76483,128.94186,14.4
29833,-28.76404,128.53365,1.2
29834,-28.76378,128.94684,14.4
29835,-28.76358,128.52959,1.2
29836,-28.76355,128.92578,7.5
29837,-28.76301,128.53493,2.7
29838,-28.76204,128.53964,2.7
29839,-28.76145,128.93571,5.9
29840,-28.76049,128.85187,6.6
29841,-28.75869,128.53378,2.7
29842,-28.75608,128.85071,6.6
29843,-28.75543,128.53081,1.3
29844,-28.75504,128.85564,10.1
29845,-28.75287,128.91876,1.6
29846,-28.75064,128.85448,7.1
29847,-28.75054,128.85889,2.4
29848,-28.74871,128.91937,1.5
29849,-28.74824,128.91512,1.5
29850,-28.74751,128.86931,8.0
29851,-28.74731,128.86797,1.3
29852,-28.74685,128.86374,2.4
29853,-28.74638,128.85951,2.4
29854,-28.74592,128.85527,1.9
29855,-28.74545,128.85104,1.9
29856,-28.7431,128.86815,8.0
29857,-28.74224,128.86014,1.3
29858,-28.74177,128.8559,2.3
29859,-28.74131,128.85167,2.3
29860,-28.74044,128.53394,2.6
29861,-28.73996,128.88292,10.5
29862,-28.73855,128.86499,1.3
29863,-28.73809,128.86075,1.3
29864,-28.73788,128.89276,3.2
29865,-28.73764,128.87193,8.6
29866,-28.73716,128.85229,2.3
29867,-28.73555,128.88177,6.9
29868,-28.73514,128.53748,11.2
29869,-28.73451,128.88667,6.9
29870,-28.73417,128.54222,11.2
29871,-28.73323,128.87077,8.6
29872,-28.73299,128.89154,1.8
29873,-28.73175,128.89085,1.1
29874,-28.7301,128.88551,6.9
29875,-28.72978,128.862,1.1
29876,-28.72835,128.86133,0.9
29877,-28.71166,128.79765,5.1
29878,-28.70963,128.79349,11.1
29879,-28.70944,128.77034,1.0
29880,-28.70829,128.77768,17.2
29881,-28.70532,128.77097,1.0
29882,-28.7032,128.80217,7.7
29883,-28.70288,128.78143,25.8
29884,-28.70218,128.8071,7.7
29885,-28.70137,128.8098,3.3
29886,-28.70116,128.812,6.5
29887,-28.6995,128.77542,8.9
29888,-28.69778,128.80595,6.8
29889,-28.69613,128.76942,11.4
29890,-28.69511,128.77428,11.4
29891,-28.64842,128.79799,7.4
29892,-28.60573,128.68037,10.3
29893,-28.59132,128.72745,5.3
29894,-28.58824,128.4355,1.6
29895,-28.58738,128.42905,1.9
