,latitude,longitude,frp
12182,-34.33348,150.01282,2.7
12183,-34.33325,150.00531,4.4
12184,-34.33306,150.33156,4.9
12185,-34.33295,150.00581,3.0
12186,-34.33243,149.99901,3.0
12187,-34.33242,150.01649,18.7
12188,-34.33203,150.03922,1.9
12189,-34.33191,150.33676,9.7
12190,-34.33176,150.33694,1.1
12191,-34.33151,150.33353,1.1
12192,-34.33126,149.99861,8.6
12193,-34.33126,150.02168,18.7
12194,-34.32895,150.02,2.7
12195,-34.32841,150.01292,2.7
12196,-34.32812,150.01476,42.6
12197,-34.32789,150.00604,3.0
12198,-34.32779,150.3372,3.2
12199,-34.3274,150.33551,9.7
12200,-34.32711,150.00883,4.4
12201,-34.32695,150.01997,42.6
12202,-34.32691,150.34151,0.8
12203,-34.32664,150.3378,1.7
12204,-34.32615,150.34111,9.7
12205,-34.32566,150.34407,0.8
12206,-34.32538,150.34045,0.8
12207,-34.3251,150.33687,0.9
12208,-34.32493,150.3466,6.2
12209,-34.32317,150.3455,1.5
12210,-34.32205,150.34596,0.8
12211,-34.32181,150.34258,0.8
12212,-34.321,150.33818,1.5
12213,-34.32081,150.34827,0.9
12214,-34.32055,150.34492,0.8
12215,-34.32043,150.34535,8.8
12216,-34.32029,146.12186,9.3
12217,-34.31934,146.12697,9.3
12218,-34.3176,146.11577,5.8
12219,-34.31718,150.35028,1.9
12220,-34.31694,150.347,1.6
12221,-34.31665,146.12088,5.9
12222,-34.31651,150.34082,1.5
12223,-34.31628,150.33763,1.5
12224,-34.31571,150.34929,1.1
12225,-34.3157,146.12599,5.9
12226,-34.31523,150.34303,1.8
12227,-34.315,150.3401,1.6
12228,-34.31492,146.10966,5.8
12229,-34.31476,150.33693,1.6
12230,-34.3147,150.34956,8.8
12231,-34.31396,146.11478,5.8
12232,-34.31348,150.05887,4.0
12233,-34.31303,150.05788,0.8
12234,-34.31301,146.11989,5.9
12235,-34.31301,150.05492,4.9
12236,-34.31227,150.33904,37.1
12237,-34.3121,150.10693,1.3
12238,-34.31207,146.12502,5.9
12239,-34.31185,150.34816,1.6
12240,-34.31164,150.34518,1.6
12241,-34.31143,150.34225,1.5
12242,-34.31129,146.10869,5.5
12243,-34.31129,150.05208,0.8
12244,-34.31122,150.33928,1.5
12245,-34.31118,150.34392,31.4
12246,-34.31098,150.33594,2.0
12247,-34.31061,150.35036,1.1
12248,-34.31039,150.34737,1.8
12249,-34.31033,146.1138,5.5
12250,-34.31017,150.34444,1.8
12251,-34.31009,150.34874,31.4
12252,-34.30994,150.34148,1.6
12253,-34.3097,150.33844,1.6
12254,-34.3094,150.33453,1.7
12255,-34.30905,150.33206,37.1
12256,-34.30891,150.05823,2.3
12257,-34.30853,150.05353,1.7
12258,-34.30853,150.33842,1.5
12259,-34.30774,150.25285,6.4
12260,-34.30769,150.33815,37.1
12261,-34.30752,150.08533,2.9
12262,-34.30713,150.0818,2.2
12263,-34.30707,150.33891,2.8
12264,-34.30706,150.33336,1.5
12265,-34.30655,150.25818,11.4
12266,-34.30651,150.3434,31.4
12267,-34.30584,150.32915,2.4
12268,-34.30582,150.2628,1.2
12269,-34.30563,150.26202,0.7
12270,-34.30561,150.33395,1.6
12271,-34.30556,150.2592,0.8
12272,-34.30544,150.34814,31.4
12273,-34.30531,150.25562,0.8
12274,-34.30531,150.26367,11.4
12275,-34.30495,150.25061,7.6
12276,-34.30487,150.34291,1.0
12277,-34.30486,150.32942,9.9
12278,-34.30462,150.33957,1.0
12279,-34.30448,150.33015,1.6
12280,-34.30427,150.33505,1.2
12281,-34.30379,150.26186,1.3
12282,-34.30325,150.33661,9.9
12283,-34.30323,150.25177,4.2
12284,-34.30287,150.24991,10.0
12285,-34.30208,150.34052,1.5
12286,-34.30193,150.34248,7.5
12287,-34.3012,150.24699,5.6
12288,-34.30104,149.96895,2.6
12289,-34.30076,150.34766,7.5
12290,-34.30067,150.33569,1.5
12291,-34.29992,149.96478,12.3
12292,-34.2999,150.25198,6.0
12293,-34.29982,149.96999,2.2
12294,-34.29955,150.33182,2.4
12295,-34.29946,149.96454,1.7
12296,-34.29927,149.96257,2.2
12297,-34.29923,150.33635,1.6
12298,-34.299,150.33417,9.9
12299,-34.29873,149.97015,12.3
12300,-34.2986,150.25116,4.2
12301,-34.29834,150.25781,2.1
12302,-34.29806,150.33241,1.6
12303,-34.29784,150.2514,2.1
12304,-34.29774,149.95882,1.7
12305,-34.29755,149.96721,2.0
12306,-34.29743,150.25632,7.6
12307,-34.29683,149.95752,28.3
12308,-34.29683,150.25626,2.1
12309,-34.29606,149.95322,1.9
12310,-34.29592,149.96169,2.1
12311,-34.29566,149.96281,34.7
12312,-34.29536,149.96135,3.4
12313,-34.29446,149.96826,34.7
12314,-34.29426,149.95605,2.1
12315,-34.2942,149.96239,2.2
12316,-34.29416,150.24721,2.1
12317,-34.29375,149.95024,28.3
12318,-34.29259,149.95551,28.3
12319,-34.28973,150.10135,2.2
12320,-34.28842,150.10693,1.2
12321,-34.28824,150.10342,6.4
12322,-34.28823,150.10794,6.8
12323,-34.28676,150.10133,1.2
12324,-34.28676,150.11018,13.3
12325,-34.28675,150.11443,6.8
12326,-34.28455,150.10893,1.8
12327,-34.28369,150.10709,6.8
12328,-34.28361,150.10304,2.3
12329,-34.28228,150.10909,4.1
12330,-34.28162,150.10847,1.9
12331,-34.28133,150.10715,2.1
12332,-34.27523,150.31233,1.4
12333,-34.27474,150.25127,4.5
12334,-34.27399,150.31781,8.1
12335,-34.25439,150.25679,6.5
12336,-34.25397,150.25876,3.5
12337,-34.24948,150.58183,0.3
12338,-34.24816,150.26349,3.0
12339,-34.24726,150.26711,5.3
12340,-34.24687,150.2693,5.6
12341,-34.24602,150.27254,5.3
12342,-34.2436,150.26254,3.0
12343,-34.24234,150.26823,5.6
12344,-34.23547,150.27768,22.8
12345,-34.2322,149.95322,3.1
12346,-34.2127,150.29405,1.9
12347,-34.00909,142.25908,0.7
12348,-34.00845,142.26328,12.1
12349,-34.0078,142.26746,12.1
12350,-34.00715,142.27165,2.2
12351,-34.00576,142.25835,0.7
12352,-34.00512,142.26254,12.1
12353,-34.00447,142.26672,12.1
12354,-34.00382,142.2709,2.2
12355,-34.00243,142.25761,5.5
12356,-34.00179,142.2618,1.9
12357,-34.00114,142.26598,1.9
12358,-34.00049,142.27016,2.9
12359,-33.99345,142.1929,1.2
12360,-33.99283,142.18852,1.2
12361,-33.99005,142.1936,1.8
12362,-33.98882,142.18968,0.6
12363,-33.98881,142.18484,1.0
12364,-33.98726,142.19868,1.0
12365,-33.98549,142.18893,27.8
12366,-33.98484,142.19312,27.8
12367,-33.98385,142.19937,0.7
12368,-33.98323,142.19501,1.2
12369,-33.98216,142.1882,27.8
12370,-33.982,142.18625,0.9
12371,-33.98152,142.19238,27.8
12372,-33.98044,142.20009,0.7
12373,-33.98022,142.20076,1.8
12374,-33.97982,142.19569,1.2
12375,-33.97948,142.18329,2.9
12376,-33.97883,142.18747,14.1
12377,-33.97859,142.18695,0.9
12378,-33.97819,142.19165,14.1
12379,-33.97754,142.19583,14.3
12380,-33.9769,142.20001,14.3
12381,-33.97625,142.20419,14.0
12382,-33.97615,142.18254,2.9
12383,-33.97561,142.20837,14.0
12384,-33.97551,142.18672,14.1
12385,-33.97486,142.1909,14.1
12386,-33.97422,142.1951,14.3
12387,-33.97357,142.19928,14.3
12388,-33.97292,142.20346,14.0
12389,-33.97282,142.18181,5.6
12390,-33.97228,142.20764,14.0
12391,-33.97218,142.18599,22.7
12392,-33.97153,142.19017,22.7
12393,-33.97117,142.18398,1.0
12394,-33.97024,142.19855,28.2
12395,-33.96959,142.20273,11.5
12396,-33.96895,142.20691,11.5
12397,-33.96487,142.18871,23.6
12398,-33.96423,142.19289,24.3
12399,-33.96358,142.19707,24.3
12400,-33.96154,142.18797,23.6
12401,-33.9609,142.19215,24.3
12402,-33.96025,142.19633,24.3
12403,-33.95839,142.18901,0.7
12404,-33.95821,142.18723,1.5
12405,-33.95757,142.19141,21.6
12406,-33.95692,142.19559,21.6
12407,-33.9569,150.47525,1.1
12408,-33.95525,150.46745,2.8
12409,-33.95341,150.46964,9.3
12410,-33.95294,150.48381,2.6
12411,-33.95227,150.47472,6.7
12412,-33.95224,150.48254,1.6
12413,-33.95166,150.47453,1.1
12414,-33.95153,150.47897,2.6
12415,-33.95116,150.46791,1.3
12416,-33.95104,150.48019,6.7
12417,-33.95094,150.465,1.3
12418,-33.95004,150.4631,9.3
12419,-33.94997,150.47365,2.8
12420,-33.94866,150.46533,4.5
12421,-33.93481,150.45723,1.2
12422,-33.93427,150.44984,1.6
12423,-33.93397,150.44577,2.8
12424,-33.93372,150.44238,2.8
12425,-33.9335,150.43927,2.9
12426,-33.93328,150.43631,2.9
12427,-33.93253,150.43823,2.8
12428,-33.93242,150.45512,9.6
12429,-33.93162,150.43724,6.2
12430,-33.93056,150.44188,9.4
12431,-33.92998,150.42949,2.8
12432,-33.9294,150.44702,9.4
12433,-33.92902,150.44894,1.6
12434,-33.92887,150.44998,4.1
12435,-33.92818,150.43103,6.2
12436,-33.92786,150.43312,1.6
12437,-33.92764,150.43002,1.6
12438,-33.92714,150.43558,6.2
12439,-33.92463,150.43547,2.8
12440,-33.92289,150.43591,2.0
12441,-33.92266,150.43285,2.1
12442,-33.92255,150.42841,1.8
12443,-33.92125,150.41335,2.0
12444,-33.92118,150.42374,1.8
12445,-33.92104,150.41045,1.9
12446,-33.92085,150.4079,1.9
12447,-33.9197,150.41869,1.7
12448,-33.91949,150.42657,8.6
12449,-33.91885,150.44002,1.7
12450,-33.91822,150.43211,8.6
12451,-33.91783,150.41229,1.7
12452,-33.91747,150.43263,2.1
12453,-33.91724,150.42947,2.1
12454,-33.91693,150.42509,1.8
12455,-33.91661,150.42075,1.8
12456,-33.91651,150.41837,10.8
12457,-33.91633,150.41681,2.0
12458,-33.91608,150.41333,2.0
12459,-33.91588,150.44237,11.6
12460,-33.91586,150.41035,1.9
12461,-33.91566,150.40768,1.9
12462,-33.91547,150.40508,2.2
12463,-33.91528,150.40247,2.2
12464,-33.91519,150.40288,6.5
12465,-33.91511,150.4245,8.7
12466,-33.91423,150.40706,6.5
12467,-33.91377,150.43034,8.7
12468,-33.91343,150.42152,2.9
12469,-33.91325,150.41142,10.8
12470,-33.91253,150.41901,7.3
12471,-33.91204,150.41669,10.8
12472,-33.91064,150.40155,8.9
12473,-33.91012,150.40263,1.4
12474,-33.90866,150.40439,1.0
12475,-33.90847,150.40182,1.0
12476,-33.90635,150.40442,7.5
12477,-33.9054,150.40869,7.5
12478,-33.90518,150.40578,1.4
12479,-33.90504,150.40485,8.9
12480,-33.90499,150.40321,1.4
12481,-33.90445,150.41664,1.1
12482,-33.90435,150.41335,6.6
12483,-33.90417,150.41307,1.1
12484,-33.90407,150.4091,12.5
12485,-33.90393,150.4101,1.4
12486,-33.90374,150.40756,1.4
12487,-33.90354,150.40501,1.0
12488,-33.90334,150.40242,1.0
12489,-33.90334,150.41142,1.6
12490,-33.90299,150.41382,12.5
12491,-33.90179,150.42491,6.2
12492,-33.90093,150.41856,2.4
12493,-33.90075,150.40782,7.5
12494,-33.90067,150.41479,2.4
12495,-33.90043,150.41159,1.8
12496,-33.90024,150.40903,1.8
12497,-33.90007,150.40657,1.6
12498,-33.89978,150.41214,6.6
12499,-33.89931,150.41719,2.2
12500,-33.89924,150.3974,1.6
12501,-33.89904,150.4137,2.2
12502,-33.89882,150.4108,2.4
12503,-33.89715,150.41458,2.6
12504,-33.89632,150.42644,2.6
12505,-33.89605,150.42268,2.6
12506,-33.89605,150.42891,6.2
12507,-33.89579,150.41901,2.4
12508,-33.89553,150.41541,2.4
12509,-33.89531,150.41222,1.8
12510,-33.89511,150.40955,1.8
12511,-33.89503,150.42876,2.1
12512,-33.8948,150.43452,4.8
12513,-33.89474,150.42502,3.5
12514,-33.89458,150.42931,44.3
12515,-33.89455,150.42987,2.5
12516,-33.89445,150.4213,3.5
12517,-33.89418,150.41766,2.2
12518,-33.89407,150.416,6.3
12519,-33.89391,150.41428,2.2
12520,-33.89359,150.40244,2.6
12521,-33.89354,150.44014,4.8
12522,-33.89347,150.4086,2.4
12523,-33.8933,150.43489,44.3
12524,-33.89285,150.42151,40.3
12525,-33.89278,150.42387,2.5
12526,-33.89268,150.41647,10.7
12527,-33.89201,150.44049,10.5
12528,-33.89158,150.4272,40.3
12529,-33.89141,150.42195,10.7
12530,-33.89092,150.41756,2.6
12531,-33.89045,150.43645,1.6
12532,-33.89032,150.43286,32.0
12533,-33.89029,150.41924,33.0
12534,-33.89016,150.43205,2.1
12535,-33.89016,150.43274,1.1
12536,-33.89014,150.42795,57.7
12537,-33.89012,150.4276,44.3
12538,-33.88999,150.43649,57.7
12539,-33.88988,150.42902,1.1
12540,-33.88959,150.42529,0.9
12541,-33.88905,150.43852,32.0
12542,-33.88881,150.43324,44.3
12543,-33.88841,150.42601,2.0
12544,-33.88781,150.44411,5.9
12545,-33.88751,150.43893,10.5
12546,-33.8871,150.42552,40.3
12547,-33.88619,150.04451,3.0
12548,-33.88581,150.43129,32.0
12549,-33.88563,150.42601,20.3
12550,-33.88504,150.04961,6.0
12551,-33.88452,150.43707,32.0
12552,-33.8843,150.43178,20.3
12553,-33.88273,150.42801,57.7
12554,-33.88259,150.4362,57.7
12555,-33.80582,150.16884,7.0
12556,-33.80453,150.17462,4.1
12557,-33.80357,150.17334,5.3
12558,-33.80002,150.17337,6.8
12559,-33.78376,150.16454,1.9
12560,-33.78244,150.16628,6.4
12561,-33.78024,150.16563,1.5
12562,-33.2184,115.74773,0.7
12563,-33.21323,122.27044,15.7
12564,-33.20493,150.16129,6.5
12565,-33.17497,150.13884,2.1
12566,-33.17487,150.1308,2.1
12567,-33.17458,150.05536,2.2
12568,-33.17447,150.13232,2.6
12569,-33.17354,150.05663,3.0
12570,-33.17252,150.0537,10.0
12571,-33.17123,150.05948,19.2
12572,-33.16913,150.06448,2.3
12573,-33.16894,150.05923,3.7
12574,-33.16858,150.05751,2.3
12575,-33.16795,150.0526,5.1
12576,-33.16781,150.05734,5.9
12577,-33.16734,150.10593,1.8
12578,-33.16684,150.05228,3.9
12579,-33.16681,150.09914,1.8
12580,-33.16672,150.10329,2.8
12581,-33.16666,150.05833,11.5
12582,-33.16629,150.09247,3.7
12583,-33.16571,150.10593,13.5
12584,-33.16496,150.07254,3.2
12585,-33.16472,150.07245,4.6
12586,-33.16461,150.09616,2.8
12587,-33.16444,150.11159,13.5
12588,-33.16417,150.06546,2.3
12589,-33.16365,150.09351,16.4
12590,-33.16363,150.05864,2.3
12591,-33.16301,150.06596,3.2
12592,-33.16238,150.09915,16.4
12593,-33.16185,150.10016,4.4
12594,-33.16132,150.09344,3.4
12595,-33.16113,150.10475,13.5
12596,-33.16087,150.06265,11.5
12597,-33.15993,150.10515,2.8
12598,-33.15988,150.11037,13.5
12599,-33.15918,150.06595,1.8
12600,-33.15779,150.09793,2.8
12601,-33.15754,150.10722,2.8
12602,-33.15739,150.10776,4.4
12603,-33.15697,150.10059,3.1
12604,-33.15687,150.10109,4.4
12605,-33.15656,150.10356,69.8
12606,-33.15641,150.0939,3.1
12607,-33.15635,150.09439,3.4
12608,-33.15573,150.09097,4.2
12609,-33.15527,150.08041,1.8
12610,-33.15524,150.07994,2.9
12611,-33.15472,150.07349,1.8
12612,-33.15465,150.07301,3.7
12613,-33.1545,150.09113,62.9
12614,-33.1538,150.0845,4.2
12615,-33.15362,150.05923,1.8
12616,-33.15345,150.05879,2.0
12617,-33.15322,150.09683,62.9
12618,-33.15277,150.05624,3.3
12619,-33.1526,150.07803,9.0
12620,-33.15197,150.07832,5.0
12621,-33.15144,150.09467,3.1
12622,-33.15131,150.08377,9.0
12623,-33.15026,150.08081,3.3
12624,-33.15022,150.08031,2.9
12625,-33.15007,150.07191,5.0
12626,-33.14972,150.07382,3.3
12627,-33.14964,150.07333,3.7
12628,-33.14939,150.07077,5.9
12629,-33.14917,150.06671,3.0
12630,-33.14904,150.06622,3.7
12631,-33.14823,150.06573,3.3
12632,-33.14813,150.0764,9.0
12633,-33.14637,150.05948,3.3
12634,-33.14494,150.06909,11.9
12635,-33.14471,150.07416,3.3
12636,-33.14463,150.07365,1.8
12637,-33.14416,150.06706,3.0
12638,-33.14403,150.06656,1.8
12639,-33.14367,150.07477,9.2
12640,-33.0472,151.55812,6.2
12641,-33.0461,151.55733,1.6
12642,-33.04512,151.55951,0.7
12643,-33.04482,151.55544,1.0
12644,-33.04387,151.54991,9.7
12645,-33.04349,151.5459,19.5
12646,-33.04325,151.55356,19.5
12647,-33.04213,151.53494,7.7
12648,-33.04054,151.54164,9.7
12649,-33.03895,151.54836,9.7
12650,-33.03885,151.52652,30.5
12651,-33.03726,151.5332,30.5
12652,-33.03672,151.53828,47.7
12653,-33.03651,151.5457,19.5
12654,-33.03567,151.5399,37.1
12655,-33.03408,151.54663,37.1
12656,-33.03238,151.53151,30.5
12657,-33.03082,151.53812,37.1
12658,-33.02995,151.53075,30.5
12659,-33.02972,151.5385,30.5
12660,-33.02951,151.54575,39.7
12661,-33.02921,151.54486,37.1
12662,-33.02906,151.5233,10.3
12663,-33.02831,150.01328,2.6
12664,-33.02816,150.01221,7.6
12665,-33.02748,151.52994,10.3
12666,-33.02689,150.01785,9.9
12667,-33.02666,150.22356,2.2
12668,-33.0259,151.53659,7.8
12669,-33.02506,150.22464,2.7
12670,-33.02494,151.53102,15.6
12671,-33.02433,150.01303,1.9
12672,-33.02425,150.01392,2.6
12673,-33.02347,150.22362,2.8
12674,-33.02156,150.2233,3.7
12675,-33.02103,150.21677,3.8
12676,-33.02057,150.2186,7.1
12677,-33.01892,150.22862,1.9
12678,-33.0173,150.22751,2.8
12679,-33.01426,137.59238,20.4
12680,-33.01212,137.59509,5.8
12681,-33.01075,137.59329,1.1
12682,-33.00543,150.21207,2.9
12683,-33.00467,137.58023,1.1
12684,-33.00258,137.58292,1.9
12685,-33.00075,137.59315,1.2
12686,-32.99991,137.5885,1.9
12687,-32.9784,150.14618,4.8
12688,-32.97396,150.14424,4.8
12689,-32.96099,123.70509,7.6
12690,-32.95993,123.70997,7.6
12691,-32.92657,123.75749,6.0
12692,-32.92421,123.68575,55.6
12693,-32.91004,123.64518,4.2
12694,-32.74866,150.0775,28.1
12695,-32.74518,150.08411,5.1
12696,-32.74495,150.0818,102.2
12697,-32.74417,150.08398,28.1
12698,-32.74366,150.07765,28.1
12699,-32.74316,150.07138,86.4
12700,-32.74288,150.07646,9.6
12701,-32.74266,150.07404,102.2
12702,-32.74085,150.10542,3.5
12703,-32.74048,150.09315,47.7
12704,-32.74047,150.0685,9.6
12705,-32.74038,150.09143,50.3
12706,-32.74034,150.06616,114.2
12707,-32.74032,150.09871,16.0
12708,-32.73974,150.09145,16.0
12709,-32.73919,150.08447,70.1
12710,-32.7391,124.12918,13.6
12711,-32.73873,150.08733,47.7
12712,-32.73869,150.0782,70.1
12713,-32.73851,150.0851,102.2
12714,-32.7382,150.07207,38.8
12715,-32.73815,150.06078,6.1
12716,-32.73806,150.05846,114.2
12717,-32.73793,124.13105,19.3
12718,-32.73769,150.0658,38.8
12719,-32.7364,150.10266,7.8
12720,-32.73616,150.07713,102.2
12721,-32.73613,150.05193,5.2
12722,-32.73608,150.05392,6.1
12723,-32.73588,150.10248,9.5
12724,-32.73586,150.10583,3.5
12725,-32.73572,150.10542,8.5
12726,-32.73568,150.10059,8.6
12727,-32.73532,150.09897,16.0
12728,-32.73513,150.09856,8.5
12729,-32.73476,150.09184,16.0
12730,-32.73452,150.09145,11.3
12731,-32.73429,150.04797,6.2
12732,-32.73421,150.08499,70.1
12733,-32.73397,150.09618,47.7
12734,-32.73393,150.07141,190.1
12735,-32.73393,150.08466,11.3
12736,-32.73384,150.09436,8.6
12737,-32.73379,150.06911,114.2
12738,-32.73372,150.07878,70.1
12739,-32.7334,150.07845,23.6
12740,-32.73323,150.07263,38.8
12741,-32.73288,150.07231,23.6
12742,-32.7321,150.08998,47.7
12743,-32.73198,150.08807,12.6
12744,-32.73193,150.1008,7.8
12745,-32.73177,150.06429,64.9
12746,-32.73173,150.06215,114.2
12747,-32.72999,150.08768,45.0
12748,-32.72989,150.08264,190.1
12749,-32.72976,150.05547,5.2
12750,-32.72976,150.09215,4.0
12751,-32.72974,150.05754,64.9
12752,-32.72968,150.08028,12.6
12753,-32.72953,150.09174,11.3
12754,-32.72924,150.08556,14.3
12755,-32.72896,150.08519,11.3
12756,-32.72875,150.07933,14.3
12757,-32.72843,150.07901,23.6
12758,-32.72826,150.07315,10.0
12759,-32.72796,150.04942,5.2
12760,-32.7279,150.0728,23.6
12761,-32.72785,150.0513,3.2
12762,-32.72752,150.09871,15.6
12763,-32.72746,150.07463,190.1
12764,-32.72733,150.07236,14.6
12765,-32.72594,150.04497,3.2
12766,-32.72563,150.09169,12.6
12767,-32.72545,150.08615,45.0
12768,-32.72529,150.06743,64.9
12769,-32.72527,150.06541,14.6
12770,-32.72525,150.09856,4.0
12771,-32.72504,150.0981,2.3
12772,-32.72425,150.08595,14.3
12773,-32.72398,150.08559,5.4
12774,-32.72377,150.07985,14.3
12775,-32.72346,150.0795,16.9
12776,-32.72332,150.05884,3.4
12777,-32.72328,150.06081,64.9
12778,-32.72327,150.08371,12.6
12779,-32.72314,150.09647,15.6
12780,-32.72206,150.07951,77.7
12781,-32.72145,150.05251,3.4
12782,-32.72136,150.05446,3.2
12783,-32.72102,150.93146,1.4
12784,-32.72092,150.07579,14.6
12785,-32.72089,150.08469,96.1
12786,-32.72021,150.09822,2.5
12787,-32.72,150.09782,2.3
12788,-32.71976,150.08978,96.1
12789,-32.71973,150.09219,2.5
12790,-32.71949,150.09184,5.4
12791,-32.71927,150.08629,10.9
12792,-32.71899,150.08592,5.4
12793,-32.71879,150.08025,10.9
12794,-32.71862,150.09488,68.3
12795,-32.71848,150.07986,16.9
12796,-32.71828,150.07381,17.0
12797,-32.71793,150.07339,16.9
12798,-32.717,150.0876,7.8
12799,-32.71635,150.08322,96.1
12800,-32.71525,150.09903,2.5
12801,-32.71518,150.08846,96.1
12802,-32.71505,150.09865,3.4
12803,-32.71466,150.07971,6.7
12804,-32.71429,150.08672,10.9
12805,-32.71401,150.08633,4.1
12806,-32.71399,150.09375,68.3
12807,-32.71379,150.08044,10.9
12808,-32.71347,150.08005,17.0
12809,-32.71182,150.08168,33.3
12810,-32.71058,150.08716,33.3
12811,-32.70933,150.08743,5.9
12812,-32.70905,150.08705,4.1
12813,-32.70882,150.08089,5.9
12814,-32.70866,150.9245,6.6
12815,-32.7085,150.08047,17.0
12816,-32.70819,150.08293,6.7
12817,-32.70726,150.08025,33.3
12818,-32.70613,150.07599,6.7
12819,-32.70596,150.086,33.3
12820,-32.70439,150.08846,5.9
12821,-32.70412,150.08803,5.0
12822,-32.70385,150.08154,5.9
12823,-32.70381,150.92331,6.6
12824,-32.70354,150.08115,10.4
12825,-32.7026,150.91614,1.1
12826,-32.70242,150.92921,6.6
12827,-32.70139,150.08501,4.7
12828,-32.70137,150.08476,22.8
12829,-32.70004,150.09065,22.2
12830,-32.69938,150.94221,3.7
12831,-32.69926,150.94244,1.0
12832,-32.69918,150.08891,5.0
12833,-32.69893,150.9222,11.3
12834,-32.69792,150.92416,1.3
12835,-32.69766,150.92056,1.3
12836,-32.6966,150.09384,5.8
12837,-32.6961,150.93425,4.9
12838,-32.69545,150.08934,22.2
12839,-32.6948,150.09657,2.8
12840,-32.69465,150.94044,4.9
12841,-32.69461,150.08719,4.7
12842,-32.69422,150.08965,2.8
12843,-32.69412,150.09523,22.2
12844,-32.69402,150.94279,1.0
12845,-32.69186,150.91312,1.9
12846,-32.69149,150.95389,5.9
12847,-32.69097,150.9124,8.2
12848,-32.69069,150.91393,2.5
12849,-32.68985,150.09735,2.8
12850,-32.6895,150.94212,1.6
12851,-32.68923,150.93872,1.0
12852,-32.68895,150.93526,1.0
12853,-32.68882,150.91,6.2
12854,-32.68858,150.94038,1.9
12855,-32.68821,150.09976,8.7
12856,-32.68774,150.91994,1.4
12857,-32.68744,150.91603,1.3
12858,-32.68732,150.91655,6.2
12859,-32.68713,150.91219,1.3
12860,-32.68694,150.91779,1.1
12861,-32.68666,150.91394,1.1
12862,-32.68546,150.10504,2.6
12863,-32.68438,150.21452,2.0
12864,-32.68389,150.20842,2.0
12865,-32.68298,150.20973,4.6
12866,-32.68165,150.90941,1.7
12867,-32.68092,150.90736,1.9
12868,-32.68031,150.95763,5.8
12869,-32.67915,150.90747,4.1
12870,-32.67891,150.2094,2.0
12871,-32.67846,150.93582,2.5
12872,-32.67836,150.90724,1.5
12873,-32.67835,150.95598,2.5
12874,-32.67785,150.9377,2.7
12875,-32.67782,150.92766,1.0
12876,-32.6778,151.01207,30.8
12877,-32.6771,150.94943,10.8
12878,-32.67698,150.92566,0.9
12879,-32.67687,150.94025,2.4
12880,-32.67674,150.94035,4.8
12881,-32.67665,150.95013,2.3
12882,-32.67615,150.90631,0.6
12883,-32.67606,150.96223,3.0
12884,-32.67584,150.96977,1.3
12885,-32.67569,150.95544,5.8
12886,-32.67554,150.93427,4.1
12887,-32.67554,150.96591,1.3
12888,-32.67533,150.93488,4.0
12889,-32.6753,150.94664,8.5
12890,-32.67529,150.88495,3.1
12891,-32.67525,150.89491,0.9
12892,-32.67525,150.9622,1.3
12893,-32.67506,150.94469,2.3
12894,-32.675,150.97157,1.4
12895,-32.67497,150.95865,1.3
12896,-32.67494,150.89096,0.9
12897,-32.67471,150.96756,1.4
12898,-32.6747,150.95508,1.2
12899,-32.67463,150.88705,1.5
12900,-32.67461,150.89275,2.0
12901,-32.67448,150.96704,2.5
12902,-32.67444,150.96378,3.2
12903,-32.6744,150.95129,1.2
12904,-32.67435,150.96111,5.8
12905,-32.67434,150.88327,1.5
12906,-32.67434,150.97327,16.7
12907,-32.67432,150.88875,1.7
12908,-32.67426,150.95593,3.0
12909,-32.6741,150.94737,1.2
12910,-32.67405,150.88495,1.7
12911,-32.67402,150.94069,7.5
12912,-32.67396,151.00444,2.9
12913,-32.67393,150.9566,1.3
12914,-32.6739,151.01302,1.6
12915,-32.67389,150.95277,8.5
12916,-32.67379,150.94344,1.2
12917,-32.67366,150.95291,1.3
12918,-32.67363,150.93153,4.8
12919,-32.67357,151.00873,1.3
12920,-32.67344,150.93916,4.8
12921,-32.67339,150.94902,2.4
12922,-32.67324,151.00948,30.8
12923,-32.67311,150.88927,1.9
12924,-32.67295,150.96704,11.4
12925,-32.67286,150.93159,1.0
12926,-32.67277,150.96121,2.5
12927,-32.67261,150.95018,2.4
12928,-32.67258,150.94682,7.5
12929,-32.67256,150.9586,10.1
12930,-32.67228,150.9334,2.5
12931,-32.67215,150.93797,4.8
12932,-32.67183,150.97226,3.3
12933,-32.67142,150.84637,0.8
12934,-32.67142,150.97351,11.4
12935,-32.67139,150.9453,8.7
12936,-32.67138,150.84795,0.7
12937,-32.67119,150.96455,10.1
12938,-32.67118,150.9778,1.3
12939,-32.67096,150.94444,2.4
12940,-32.67089,150.93217,4.1
12941,-32.67088,150.95476,2.3
12942,-32.67085,150.97354,1.3
12943,-32.67072,150.94418,8.5
12944,-32.67054,150.9695,1.7
12945,-32.67024,150.96564,1.7
12946,-32.67016,150.96646,3.5
12947,-32.66995,150.9619,1.3
12948,-32.66991,150.97574,2.7
12949,-32.66973,150.89149,0.9
12950,-32.6697,150.959,7.8
12951,-32.66968,150.97116,7.4
12952,-32.66967,150.95827,1.3
12953,-32.66939,150.95467,1.6
12954,-32.66938,150.93857,7.5
12955,-32.66928,150.9505,8.5
12956,-32.66912,150.94873,2.3
12957,-32.66892,150.92969,5.4
12958,-32.66828,150.95992,3.5
